text,label,label_id
为什么发生了这个故障，油路通道堵塞通常是什么?,原因,1
有没有检查通信回路，通信回路应采用屏蔽线，屏蔽线可靠接地，通信线铺设路径应避开电磁干扰设备可以应对这个问题?,方法,2
这个问题的常见如果还未合到位，不能达到三相完全同期，应安排计划停电检修有哪些选择?,方法,2
你能说一下这个电晕会在设备上呈现什么样的状态吗?,故障,3
这个造成传动不到位对设备可能会有什么后果?,后果,4
为什么发生了这个故障，定子线棒出槽口位置漏磁通较大是什么?,原因,1
通常会有什么电压互感器一次回路开路导致这个故障?,原因,1
这种电流互感器运行声音变大的表现有多严重?,故障,3
为什么会有这个故障，短路冲击是什么主要情况?,原因,1
这个问题会导致什么线棒的防晕层首先发生磨蚀损坏，严重的使主绝缘损坏?,后果,4
发电机线棒包括了哪些设备?,设备组成,0
可以说一下这个母线的设备组成情况吗?,设备组成,0
这个油道所含的设备有哪些?,设备组成,0
这个问题可能会对工作带来什么造成传动不到位?,后果,4
通常是什么磁屏蔽异常放电导致了这个故障?,原因,1
通常是什么油泵损坏造成了这个故障?,原因,1
有没有局部放电量测试是特别推荐的来应对这个故障?,方法,2
这个恒压弹簧力度不合适导致了这个故障的发生吗?,原因,1
能说一下这个定子线棒的设备组成吗?,设备组成,0
什么受油器渗油导致了这个故障的发生?,原因,1
这种二次回路的设备组成是怎么样的?,设备组成,0
这种电力电缆的设备组成是怎么样的?,设备组成,0
如何确定最有效的检查并调整电刷弹簧压力来解决这个问题?,方法,2
这个故障一般用什么检查操作回路是否被低气压或低油压闭锁来解决?,方法,2
如果出现这个故障，会有什么严重渗漏影响?,后果,4
请问一下，这个导电回路接触不良有哪些特征？,故障,3
这种电流互感器运行声音变大的症状有哪些特点?,故障,3
对于这个故障，可以采用什么调整电源并加粗引线。?,方法,2
这个绝缘电阻和吸收比降低对设备会造成什么样的影响?,后果,4
如果发生了这个故障，会有什么水分进入变压器?,后果,4
通常是什么绝缘件击穿引起了这个故障的发生?,原因,1
如果出现这个故障，会有什么发生恶性故障影响?,后果,4
这个通信故障的表现有哪些特点?,故障,3
这种断路器拒合闸故障的表现有多严重?,故障,3
解决这个问题需要采用什么样的更换线圈?,方法,2
这个SF6气体隔室压力下降故障通常出现在哪些情况下?,故障,3
这个问题的水分进入变压器可能是怎样的?,后果,4
这个故障的常见检查电压互感器二次回路有哪些?,方法,2
能否描述一下这个靠条的设备构成?,设备组成,0
解决这个故障需要使用怎样的油中金属微量测试?,方法,2
这个故障的调节器电压互感器板件直流采样回路时间常数偏大通常是什么?,原因,1
发生这个故障会有什么内部击穿?,后果,4
如果发生这个故障，会有什么绝缘电阻和吸收比降低?,后果,4
这个问题的最佳停机时进行更换是什么?,方法,2
二次回路一般都有些什么设备?,设备组成,0
这个故障的常见检查紧固夹件及拉杆螺栓、铁芯底部托盘螺栓、外罩的上下网板是否松动，并进行相应紧固处理有哪些?,方法,2
通常会有什么生产及运输过程导致这个故障?,原因,1
能描述一下这个调节器故障对设备造成的影响吗?,故障,3
如何确定最有效的检查操作电源是否完好来解决这个问题?,方法,2
一般来说，这种铁芯夹件包括哪些设备?,设备组成,0
这个凹痕、条痕对工作会有怎样的影响?,后果,4
解决这个故障需要哪些打磨或者更换新的绝缘件?,方法,2
操动机构内部都有哪些设备?,设备组成,0
这个故障一般用什么若现地控制柜交流电源消失，应设法恢复电源来应对?,方法,2
这个集电环打火一般会有什么样的症状?,故障,3
有没有油中溶解气体分析可以应对这个问题?,方法,2
如何确定最有效的合上电源来解决这个问题?,方法,2
这个误动对设备可能会造成什么影响?,后果,4
如果发生这个故障，会带来什么绝缘受损?,后果,4
这个问题发生了会有什么对机组安全运行造成直接威胁?,后果,4
这个问题的虚焊、油路通道堵塞是什么情况?,原因,1
这个故障通常是由什么密封破损引起的?,原因,1
绝缘部件包括了哪些设备?,设备组成,0
这个密封破损通常会导致这个故障的发生吗?,原因,1
母线一般包括哪些设备?,设备组成,0
哪种油泵运行检查最适合解决这个故障?,方法,2
这个烧伤会对工作环境产生什么影响?,后果,4
发电机线棒上有什么设备呢?,设备组成,0
这个加速氧化可能导致这个故障吗?,原因,1
为什么会有这个故障，断股、虚焊通常是什么?,原因,1
可以详细描述一下这个定子线棒的设备构成吗?,设备组成,0
如何确定最有效的电缆受潮部分、绝缘受到损伤或过热碳化部分应锯除，按工艺要求重新做好中间接头或者终端头来解决这个问题?,方法,2
为什么会有这个故障，辅助开关及限位开关行程调整不当是什么主要情况?,原因,1
发生了这个故障，会导致什么监控系统报警?,后果,4
这种固体绝缘的表现有多严重?,故障,3
这款GIS设备是由哪些设备组成的?,设备组成,0
解决这个故障需要哪些检查并调整电刷弹簧压力?,方法,2
这种定子线棒的设备组成是怎么样的?,设备组成,0
为什么会有这个故障，产工艺控制不严是什么原因?,原因,1
这个运行中击穿或损伤的线棒一般会有什么样的症状?,故障,3
这个问题的通用:集电环损蚀的预防是什么?,方法,2
灭弧装置里面有哪些设备呢?,设备组成,0
这种继电保护工作人员在工作执行中出现的误整定的症状有哪些特点?,故障,3
这个放大回路的放大器件损坏会引发这个故障吗?,原因,1
为什么出现了这个故障，变压器是什么主要原因?,原因,1
哪种吊盖(芯)或进油箱检查是最常用的解决方法?,方法,2
这个问题可能会对工作带来什么监控系统报警?,后果,4
这个故障的环境和温度的影响通常是什么情况?,原因,1
请问一下，这个局部放电和温度升高有哪些特征？,故障,3
这个绝缘部件通常包含哪些设备呢?,设备组成,0
这款二次回路是由哪些设备组成的?,设备组成,0
真空断路器上有什么设备呢?,设备组成,0
支撑件里面都有些啥设备?,设备组成,0
请问一下，这个定子绕组接头都包含哪些设备?,设备组成,0
这个问题的常见:集电环损蚀的预防有哪些选择?,方法,2
解决这个问题需要采用什么样的优化软件?,方法,2
这个问题的通用运行中测量铁芯接地电流是什么?,方法,2
这个问题可能会对工作带来什么绝缘电阻和吸收比降低?,后果,4
可以详细描述一下这个高压套管的设备构成吗?,设备组成,0
这个问题可能会造成什么电晕?,后果,4
这种变压器过热故障会对设备的工作产生什么影响?,故障,3
这个问题的操作命令实际不具备条件是什么?,原因,1
这个问题的机组振动通常是什么情况?,原因,1
这个问题的电刷磨损过多是什么?,原因,1
这种电腐蚀严重或防晕层损坏严重会对设备的工作产生什么影响?,故障,3
这个问题的存在悬浮电位通常是什么情况?,原因,1
这个故障一般用什么检查其绝缘是否受到损伤或已老化来解决?,方法,2
这个水轮发电机集电环损蚀通常会在什么情况下显现出来?,故障,3
计算错误导致的误整定一般会在哪些情况下发生?,故障,3
能否介绍一下针对这个故障的如果还未合到位，不能达到三相完全同期，应安排计划停电检修?,方法,2
能详细描述一下这个滑环装置碳粉堆积的表现情况吗?,故障,3
能告诉我这个低压绕组的设备组成吗?,设备组成,0
解决这个故障需要使用怎样的检查励磁系统的PSS参数是否设置不当?,方法,2
能详细描述一下这个操动机构不能分合闸的情况吗?,故障,3
这个问题可能会造成什么局部过热?,后果,4
这种机械故障的症状有哪些特点?,故障,3
断路器上有什么设备呢?,设备组成,0
这个故障的电压互感器一次侧熔丝熔断是什么情况?,原因,1
用什么若板件故障或性能不稳定，则进行更换可以解决这个故障?,方法,2
这个故障的调节器故障通常是什么?,原因,1
集电环绝缘偏低会在设备哪个部分出现?,故障,3
这个问题的解决油中带电度测试是什么?,方法,2
这个多机并列运行时永态转差系数bp整定偏小会引发这个故障吗?,原因,1
这个故障一般用什么退出与该现地控制单元相关的控制与调节功能，首先查看厂站与对应现地控制单元通信进程及现地控制单元工作状态。进一步检查现地控制单元网络接口模件、相关网络设备及通信连接介质。必要时，做好相关安全措施后在厂站层设备和现地控制单元侧分别重启通信进程。来应对?,方法,2
解决这个故障需要哪些检查操作流程?,方法,2
这个问题可能引发什么样的电压互感器出现异声和异常振动?,后果,4
这个滑环装置都有些什么设备?,设备组成,0
能介绍一下这个高压套管的设备组成情况吗?,设备组成,0
